"DFILESIZE","file","filename","siteid","uploaddirectory","contenttype","containerid","cm:title","damsasp:boxSequence","damsasp:department","damsasp:library","damsasp:documentType","damsasp:extDocSource","damsasp:extDocId","damsasp:extDocVersion","damsasp:mcdfNumber","damsasp:trustNumber","damsasp:year"
493499,"GMD010157.pdf","GMD010157.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-006_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD010157","1","MCDF-0084-1619","2010-006",2011
648113,"GMD000212.pdf","GMD000212.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-084_01_Official Financial Advisor Letter","","OCFO","","01_Official Financial Advisor Letter","","GMD000212","1","MCDF-0072-0001","2010-084",2010
648113,"GMD009213.pdf","GMD009213.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-084_01_Official Financial Advisor Letter.pdf","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009213","1","MCDF-0072-0001","2010-084",2010
659234,"GMD009221.pdf","GMD009221.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-085_01_Official Financial Advisor Letter.pdf","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009221","1","MCDF-0072-0215","2010-085",2010
636360,"GMD009229.pdf","GMD009229.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-086_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009229","1","MCDF-0072-1442","2010-086",2010
657466,"GMD009237.pdf","GMD009237.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-087_01_Official Financial Advisor Letter.pdf","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009237","1","MCDF-0072-1685","2010-087",2010
664645,"GMD009245.pdf","GMD009245.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-088_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009245","1","MCDF-0072-2153","2010-088",2010
621091,"GMD009253.pdf","GMD009253.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-089_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009253","1","MCDF-0072-2528","2010-089",2010
628825,"GMD009261.pdf","GMD009261.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-090_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009261","1","MCDF-0072-2880","2010-090",2010
629851,"GMD009269.pdf","GMD009269.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-091_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009269","1","MCDF-0072-3206","2010-091",2010
633410,"GMD009277.pdf","GMD009277.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-092_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009277","1","MCDF-0072-3521","2010-092",2010
631759,"GMD009285.pdf","GMD009285.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-093_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009285","1","MCDF-0072-3795","2010-093",2010
622276,"GMD009293.pdf","GMD009293.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-094_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009293","1","MCDF-0073-0001","2010-094",2010
627100,"GMD009301.pdf","GMD009301.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-095_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009301","1","MCDF-0073-0243","2010-095",2010
506524,"GMD009309.pdf","GMD009309.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-096_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009309","1","MCDF-0073-0560","2010-096",2010
503125,"GMD009317.pdf","GMD009317.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-097_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009317","1","MCDF-0073-0876","2010-097",2010
673402,"GMD009325.pdf","GMD009325.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-098_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009325","1","MCDF-0074-0001","2010-098",2010
630852,"GMD009333.pdf","GMD009333.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-099_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009333","1","MCDF-0074-0638","2010-099",2010
506607,"GMD009341.pdf","GMD009341.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-100_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009341","1","MCDF-0074-1184","2010-100",2010
610595,"GMD009349.pdf","GMD009349.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-101_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009349","1","MCDF-0074-1472","2010-101",2010
504650,"GMD009357.pdf","GMD009357.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-102_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009357","1","MCDF-0074-1876","2010-102",2010
618651,"GMD009365.pdf","GMD009365.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-103_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009365","1","MCDF-0074-2120","2010-103",2010
616757,"GMD009373.pdf","GMD009373.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-104_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009373","1","MCDF-0074-2474","2010-104",2010
672549,"GMD009381.pdf","GMD009381.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-105_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009381","1","MCDF-0074-2775","2010-105",2010
624458,"GMD009389.pdf","GMD009389.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-106_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009389","1","MCDF-0074-3758","2010-106",2010
646168,"GMD009397.pdf","GMD009397.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-107_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009397","1","MCDF-0074-4028","2010-107",2010
620323,"GMD009405.pdf","GMD009405.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-108_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009405","1","MCDF-0074-4447","2010-108",2010
637143,"GMD009413.pdf","GMD009413.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-109_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009413","1","MCDF-0075-0001","2010-109",2010
492857,"GMD009421.pdf","GMD009421.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-110_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009421","1","MCDF-0075-0361","2010-110",2010
625715,"GMD009429.pdf","GMD009429.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-111_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009429","1","MCDF-0076-0001","2010-111",2010
665824,"GMD009437.pdf","GMD009437.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-112_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009437","1","MCDF-0076-0288","2010-112",2010
699796,"GMD009445.pdf","GMD009445.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-113_01_Official Financial Advisor Letter.pdf","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009445","1","MCDF-0076-0760","2010-113",2010
632135,"GMD009453.pdf","GMD009453.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-114_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009453","1","MCDF-0076-1401","2010-114",2010
609444,"GMD009461.pdf","GMD009461.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-115_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009461","1","MCDF-0076-1802","2010-115",2010
654533,"GMD009469.pdf","GMD009469.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-116_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009469","1","MCDF-0076-2285","2010-116",2010
636098,"GMD009477.pdf","GMD009477.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-117_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009477","1","MCDF-0076-2968","2010-117",2010
510208,"GMD009485.pdf","GMD009485.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-118_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009485","1","MCDF-0076-3477","2010-118",2010
628933,"GMD009493.pdf","GMD009493.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-119_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009493","1","MCDF-0076-3706","2010-119",2010
658935,"GMD009501.pdf","GMD009501.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-120_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009501","1","MCDF-0076-3950","2010-120",2010
630621,"GMD009509.pdf","GMD009509.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-121_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009509","1","MCDF-0077-0001","2010-121",2010
504060,"GMD009517.pdf","GMD009517.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-122_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009517","1","MCDF-0077-0444","2010-122",2010
505988,"GMD009525.pdf","GMD009525.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-123_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009525","1","MCDF-0077-0727","2010-123",2010
498976,"GMD009533.pdf","GMD009533.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-124_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009533","1","MCDF-0077-0986","2010-124",2010
802571,"GMD009541.pdf","GMD009541.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-125_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009541","1","MCDF-0077-1210","2010-125",2010
620625,"GMD009549.pdf","GMD009549.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-126_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009549","1","MCDF-0077-2390","2010-126",2010
905292,"GMD009557.pdf","GMD009557.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-127_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009557","1","MCDF-0078-0001","2010-127",2010
626973,"GMD009565.pdf","GMD009565.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-128_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009565","1","MCDF-0078-0647","2010-128",2010
613056,"GMD009573.pdf","GMD009573.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-129_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009573","1","MCDF-0078-0983","2010-129",2010
636021,"GMD009581.pdf","GMD009581.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-130_01_Official Financial Advisor Letter.pdf","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009581","1","MCDF-0078-1423","2010-130",2010
666132,"GMD009589.pdf","GMD009589.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-131_01_Official Financial Advisor Letter.pdf","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009589","1","MCDF-0078-1817","2010-131",2010
504553,"GMD009597.pdf","GMD009597.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-132_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009597","1","MCDF-0078-2892","2010-132",2010
618927,"GMD009605.pdf","GMD009605.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-133_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009605","1","MCDF-0078-3141","2010-133",2010
627879,"GMD009613.pdf","GMD009613.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-134_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009613","1","MCDF-0078-3475","2010-134",2010
635593,"GMD009621.pdf","GMD009621.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-135_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009621","1","MCDF-0078-3814","2010-135",2010
507241,"GMD009629.pdf","GMD009629.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-136_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009629","1","MCDF-0079-0001","2010-136",2010
613510,"GMD009637.pdf","GMD009637.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-137_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009637","1","MCDF-0079-0279","2010-137",2010
628808,"GMD009645.pdf","GMD009645.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-138_01_Official Financial Advisor Letter.pdf","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009645","1","MCDF-0079-0534","2010-138",2010
607194,"GMD009653.pdf","GMD009653.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-139_01_Official Financial Advisor Letter.pdf","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009653","1","MCDF-0079-0819","2010-139",2010
498031,"GMD009661.pdf","GMD009661.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-140_01_Official Financial Advisor Letter.pdf","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009661","1","MCDF-0079-1087","2010-140",2010
506250,"GMD009669.pdf","GMD009669.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-141_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009669","1","MCDF-0079-1349","2010-141",2010
633867,"GMD009677.pdf","GMD009677.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-142_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009677","1","MCDF-0079-1574","2010-142",2010
475989,"GMD009685.pdf","GMD009685.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-143_01_Official Financial Advisor Letter.pdf","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009685","1","MCDF-0080-0001","2010-143",2010
474340,"GMD009693.pdf","GMD009693.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-144_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009693","1","MCDF-0080-0464","2010-144",2010
478881,"GMD009701.pdf","GMD009701.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-145_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009701","1","MCDF-0080-0852","2010-145",2010
488296,"GMD009709.pdf","GMD009709.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-146_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009709","1","MCDF-0080-1579","2010-146",2010
477568,"GMD009717.pdf","GMD009717.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-147_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009717","1","MCDF-0080-2824","2010-147",2010
350944,"GMD009725.pdf","GMD009725.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-148_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009725","1","MCDF-0080-3234","2010-148",2010
473148,"GMD009733.pdf","GMD009733.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-149_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009733","1","MCDF-0080-3470","2010-149",2010
474576,"GMD009741.pdf","GMD009741.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-150_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009741","1","MCDF-0080-3827","2010-150",2010
473289,"GMD009749.pdf","GMD009749.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-151_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009749","1","MCDF-0080-4602","2010-151",2010
700188,"GMD009757.pdf","GMD009757.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-152_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009757","1","MCDF-0081-0001","2010-152",2010
481262,"GMD009765.pdf","GMD009765.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-153_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009765","1","MCDF-0081-0283","2010-153",2010
469195,"GMD009773.pdf","GMD009773.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-154_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009773","1","MCDF-0081-0562","2010-154",2010
353827,"GMD009781.pdf","GMD009781.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-155_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009781","1","MCDF-0081-0807","2010-155",2010
347014,"GMD009789.pdf","GMD009789.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-156_01_Official Financial Advisor Letter.pdf","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009789","1","MCDF-0081-1075","2010-156",2010
888370,"GMD009797.pdf","GMD009797.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-157_01_Official Financial Advisor Letter.pdf","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009797","1","MCDF-0082-0001","2010-157",2010
876570,"GMD009805.pdf","GMD009805.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-158_01_Official Financial Advisor Letter.pdf","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009805","1","MCDF-0082-0288","2010-158",2010
499065,"GMD009813.pdf","GMD009813.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-159_01_Official Financial Advisor Letter.pdf","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009813","1","MCDF-0082-0746","2010-159",2010
894853,"GMD009821.pdf","GMD009821.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-160_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009821","1","MCDF-0082-0941","2010-160",2010
504425,"GMD009829.pdf","GMD009829.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-161_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009829","1","MCDF-0082-1419","2010-161",2010
918787,"GMD009837.pdf","GMD009837.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-162_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009837","1","MCDF-0082-1604","2010-162",2010
641006,"GMD009845.pdf","GMD009845.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-163_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009845","1","MCDF-0082-2162","2010-163",2010
881720,"GMD009853.pdf","GMD009853.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-164_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009853","1","MCDF-0082-2648","2010-164",2010
847757,"GMD009861.pdf","GMD009861.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-165_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009861","1","MCDF-0082-3172","2010-165",2010
890036,"GMD009869.pdf","GMD009869.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-166_01_Official Financial Advisor Letter.pdf","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009869","1","MCDF-0082-3455","2010-166",2010
1066867,"GMD009877.pdf","GMD009877.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-167_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009877","1","MCDF-0083-0001","2010-167",2010
628269,"GMD009885.pdf","GMD009885.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-168_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009885","1","MCDF-0083-1438","2010-168",2010
856446,"GMD009893.pdf","GMD009893.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-169_01_Official Financial Advisor Letter.pdf","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009893","1","MCDF-0083-2031","2010-169",2010
632808,"GMD009901.pdf","GMD009901.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-170_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009901","1","MCDF-0083-2316","2010-170",2010
620690,"GMD009909.pdf","GMD009909.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-171_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009909","1","MCDF-0083-2514","2010-171",2010
568909,"GMD009917.pdf","GMD009917.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-C11_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009917","1","MCDF-0073-1143","2010-C11",2010
568298,"GMD009925.pdf","GMD009925.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-C12_01_Official Financial Advisor Letter.pdf","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009925","1","MCDF-0073-1644","2010-C12",2010
567474,"GMD009933.pdf","GMD009933.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-C13_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009933","1","MCDF-0073-1892","2010-C13",2010
584848,"GMD009941.pdf","GMD009941.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-C14_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009941","1","MCDF-0075-0558","2010-C14",2010
583865,"GMD009949.pdf","GMD009949.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-C15_01_Official Financial Advisor Letter.pdf","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009949","1","MCDF-0075-0801","2010-C15",2010
568949,"GMD009957.pdf","GMD009957.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-C16_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009957","1","MCDF-0077-2629","2010-C16",2010
571238,"GMD009965.pdf","GMD009965.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-C17_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009965","1","MCDF-0077-2830","2010-C17",2010
578336,"GMD009973.pdf","GMD009973.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-C18_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009973","1","MCDF-0079-2054","2010-C18",2010
564679,"GMD009981.pdf","GMD009981.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-C19_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009981","1","MCDF-0079-2249","2010-C19",2010
420161,"GMD009989.pdf","GMD009989.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-C20_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009989","1","MCDF-0081-1357","2010-C20",2010
425118,"GMD009997.pdf","GMD009997.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-C21_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD009997","1","MCDF-0081-1547","2010-C21",2010
790048,"GMD010005.pdf","GMD010005.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-C22_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD010005","1","MCDF-0083-2748","2010-C22",2010
512582,"GMD010013.pdf","GMD010013.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-H11_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD010013","1","MCDF-0073-2062","2010-H11",2010
525652,"GMD010021.pdf","GMD010021.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-H12_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD010021","1","MCDF-0073-2267","2010-H12",2010
516177,"GMD010029.pdf","GMD010029.pdf","CapitalMarkets","01_Official Financial Advisor Letter","CapitalMarkets","","2010-H13_01_Official Financial Advisor Letter","","Capital Markets","","01_Official Financial Advisor Letter","","GMD010029","1","MCDF-0073-2523","2010-H13",2010
