file,filename,siteid,uploaddirectory,contenttype,containerid,oipmroot:issuerNumber,oipmroot:issuerName,damsasp:extDocSource
DEF00021_9253_Colorado Bankers Mortgage.pdf,DEF00021_9253_Colorado Bankers Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9253,Colorado Bankers Mortgage,Other
DEF00022_9253_Colorado Bankers Mortgage.pdf,DEF00022_9253_Colorado Bankers Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9253,Colorado Bankers Mortgage,Other
DEF00023_9167_Countrywide.pdf,DEF00023_9167_Countrywide.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9167,Countrywide,Other
DEF00024_9172_AmeriCapital Service.pdf,DEF00024_9172_AmeriCapital Service.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9172,AmeriCapital Service,Other
DEF00025_9172_AmeriCapital Service.pdf,DEF00025_9172_AmeriCapital Service.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9172,AmeriCapital Service,Other
DEF00026_9172_AmeriCapital Service.pdf,DEF00026_9172_AmeriCapital Service.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9172,AmeriCapital Service,Other
DEF00027_9177_American Mortgage Capital.pdf,DEF00027_9177_American Mortgage Capital.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9177,American Mortgage Capital,Other
DEF00028_9178_America SkyCorp.pdf,DEF00028_9178_America SkyCorp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9178,America SkyCorp,Other
DEF00029_9178_America SkyCorp.pdf,DEF00029_9178_America SkyCorp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9178,America SkyCorp,Other
DEF00030_9206_AmeriFirst.pdf,DEF00030_9206_AmeriFirst.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9206,AmeriFirst,Other
DEF00031_9217_Mortgage Acceptance.pdf,DEF00031_9217_Mortgage Acceptance.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9217,Mortgage Acceptance,Other
DEF00032_9217_Mortgage Acceptance.pdf,DEF00032_9217_Mortgage Acceptance.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9217,Mortgage Acceptance,Other
DEF00033_9071_Benton & Company.pdf,DEF00033_9071_Benton & Company.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9071,Benton & Company,Other
DEF00034_9071_Benton & Company.pdf,DEF00034_9071_Benton & Company.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9071,Benton & Company,Other
DEF00035_2083_R&G Mortgage.pdf,DEF00035_2083_R&G Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,2083,R&G Mortgage,Other
DEF00036_9098_Commonwealth Mortgage.pdf,DEF00036_9098_Commonwealth Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9098,Commonwealth Mortgage,Other
DEF00037_9098_Commonwealth Mortgage.pdf,DEF00037_9098_Commonwealth Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9098,Commonwealth Mortgage,Other
DEF00038_9013_Texas Western Mortgage.pdf,DEF00038_9013_Texas Western Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9013,Texas Western Mortgage,Other
DEF00039_9013_Texas Western Mortgage.pdf,DEF00039_9013_Texas Western Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9013,Texas Western Mortgage,Other
DEF00040_9013_Texas Western Mortgage.pdf,DEF00040_9013_Texas Western Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9013,Texas Western Mortgage,Other
DEF00041_9024_Eustis Mortgage.pdf,DEF00041_9024_Eustis Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9024,Eustis Mortgage,Other
DEF00042_9024_Eustis Mortgage.pdf,DEF00042_9024_Eustis Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9024,Eustis Mortgage,Other
DEF00043_9024_Eustis Mortgage.pdf,DEF00043_9024_Eustis Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9024,Eustis Mortgage,Other
DEF00044_9024_Eustis Mortgage.pdf,DEF00044_9024_Eustis Mortgage.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9024,Eustis Mortgage,Other
DEF00045_9221_Foundation.pdf,DEF00045_9221_Foundation.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9221,Foundation,Other
DEF00046_9221_Foundation.pdf,DEF00046_9221_Foundation.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9221,Foundation,Other
DEF00047_9221_Foundation.pdf,DEF00047_9221_Foundation.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9221,Foundation,Other
DEF00048_9221_Foundation.pdf,DEF00048_9221_Foundation.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9221,Foundation,Other
DEF00049_9221_Foundation.pdf,DEF00049_9221_Foundation.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9221,Foundation,Other
DEF00050_9221_Foundation.pdf,DEF00050_9221_Foundation.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9221,Foundation,Other
DEF00051_9221_Foundation.pdf,DEF00051_9221_Foundation.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9221,Foundation,Other
DEF00052_9221_Foundation.pdf,DEF00052_9221_Foundation.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9221,Foundation,Other
DEF00053_9221_Foundation.pdf,DEF00053_9221_Foundation.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9221,Foundation,Other
DEF00054_9221_Foundation.pdf,DEF00054_9221_Foundation.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9221,Foundation,Other
DEF00055_9252_Whitehall.pdf,DEF00055_9252_Whitehall.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9252,Whitehall,Other
DEF00056_9252_Whitehall.pdf,DEF00056_9252_Whitehall.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9252,Whitehall,Other
DEF00057_9252_Whitehall.pdf,DEF00057_9252_Whitehall.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9252,Whitehall,Other
DEF00059_9258_Marathon Financial Corp.pdf,DEF00059_9258_Marathon Financial Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9258,Marathon Financial Corp,Other
DEF00060_9258_Marathon Financial Corp.pdf,DEF00060_9258_Marathon Financial Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9258,Marathon Financial Corp,Other
DEF00061_9258_Marathon Financial Corp.pdf,DEF00061_9258_Marathon Financial Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9258,Marathon Financial Corp,Other
DEF00062_9258_Marathon Financial Corp.pdf,DEF00062_9258_Marathon Financial Corp.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9258,Marathon Financial Corp,Other
DEF00063A_9256_American Home Mortgage Servicing.pdf,DEF00063A_9256_American Home Mortgage Servicing.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9256,American Home Mortgage Servicing,Other
DEF00064_9259_Mid-America.pdf,DEF00064_9259_Mid-America.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9259,Mid-America,Other
DEF00065_9259_Mid-America.pdf,DEF00065_9259_Mid-America.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9259,Mid-America,Other
DEF00066_9257_Financial Research Services.pdf,DEF00066_9257_Financial Research Services.pdf,OIPM Default Issuer,OIPM Default Issuer,OIPM Default Issuer,,9257,Financial Research Services,Other
